"2","Очень красивая и приятная кофеварка, но сразу потек клапан на стыке бака и кофеварки. Очень обидно, но посмотрим как поможет розетка :-)"
"5","Очень довольна покупкой. Давно хотела кофеварку такой компактной формы. Быстро заваривает большую чашку кофе, что актуально утром, когда мало времени. Стала моей любимицей на кухне."
