"5","КУПИЛ ЖЕНЕ, ОЧЕНЬ ХОРОШАЯ)))ВСЕ НРАВИТСЯ"
"5","Кофе заваривается быстро в считанные минутки, очень вкусный и ароматный."
"5","Отличная кофеварка!"
"5","Брала на подарок. Вода быстро поступает, не так как капельная, как подогрев работает так и не поняли. А так хорошая кофеварка! Главное порции кофе и воды добавлять соответственно!"
"5","Просто классная кофеварка!!! Кофе получается вкусным, как только она начинает варить то аромат кофе разносится по всей кухне. Самый первый раз рекомендую просто прогнать воду чтоб убрать запах пластика, на второй раз его нету. Кофе варится не долго. Хорошо сохраняется температура даже после выключения. Рекомендую всем!"
