"5","На жаль немає інструкції на зрозумілій мові: ні українською, ні англійською, ні російською. Є лише болгарська, хорватська, сербська, словацька, словенська, чеська,угорська, польська, румунська."
"5","Отличная кофемашина. До этого пользовался пять лет рожковой кофеваркой, но с ней слишком много возни. Хотелось что-то простое - нажал кнопку и получил чашку кофе. От покупки кофейного автомата удерживала цена, наличие ненужных функций и ""свистелок"". Кроме этого, я не пью молоко и меня интересует только классический кофе эспрессо. Поэтому мне не нужны капучинаторы, опции кипятка и прочее, что засовывают в современные кофемашины, заставляя все это оплачивать. Из особенностей использования - перевел сразу на минимальный помол. Таблетка на выходе при этом имеет классический вид. Машинка промывает себя сама при включении и выключении. Выключается тоже сама при полу-часе простоя. Из плюсов этой кофемашины хочу отметить: 1) маленькие габариты 2) очень удобно сделаны контейнеры для жмыха и воды - достаются легко и находятся спереди 3) приготовление кофе одной кнопкой 4) пластик совершенно без запаха В целом, машина идеальна для приготовления 5-6 чашек кофе в день. Она варит замечательный кофе нажатием одной кнопки. При этом, несмотря на знаменитый бренд Philips-Saeco, это самая дешевая кофемашина на рынке на сегодняшний день."
